Date,Open,High,Low,Close,Adj Close,Volume
13/7/2015,31.2575,31.440001,31.08,31.415001,28.807411,165762000
14/7/2015,31.51,31.592501,31.26,31.4025,28.795944,127072400
15/7/2015,31.43,31.7875,31.395,31.705,29.073338,134596800
16/7/2015,31.934999,32.142502,31.8375,32.127499,29.460768,144889600
17/7/2015,32.27,32.404999,32.077499,32.404999,29.715235,184658800
20/7/2015,32.7425,33.2425,32.674999,33.017502,30.276894,235600800
21/7/2015,33.212502,33.23,32.580002,32.6875,29.974287,307025600
22/7/2015,30.497499,31.375,30.497499,31.305,28.706543,461802400
23/7/2015,31.549999,31.772499,31.264999,31.290001,28.692789,203998000
24/7/2015,31.33,31.434999,30.975,31.125,28.541479,168649200
27/7/2015,30.772499,30.9025,30.530001,30.692499,28.14488,177822000
28/7/2015,30.844999,30.977501,30.637501,30.844999,28.284719,134472400
29/7/2015,30.7875,30.875,30.567499,30.747499,28.195309,148046800
30/7/2015,30.58,30.6425,30.4275,30.592501,28.053183,134513200
31/7/2015,30.65,30.66,30.227501,30.325001,27.807886,171540000
3/8/2015,30.375,30.6425,29.379999,29.610001,27.152231,279904000
4/8/2015,29.355,29.424999,28.3125,28.66,26.281086,496554400
5/8/2015,28.237499,29.360001,28.025,28.85,26.455313,397250400
6/8/2015,28.9925,29.125,28.530001,28.782499,26.512884,211612000
7/8/2015,28.645,29.0625,28.625,28.879999,26.602695,154681600
10/8/2015,29.1325,29.997499,29.1325,29.93,27.569904,219806400
11/8/2015,29.452499,29.545,28.3325,28.372499,26.13522,388331200
12/8/2015,28.1325,28.855,27.407499,28.809999,26.538216,404870000
13/8/2015,29.01,29.1,28.635,28.7875,26.517494,194143200
14/8/2015,28.58,29.077499,28.502501,28.99,26.704023,171718000
17/8/2015,29.01,29.4125,28.875,29.290001,26.980371,163538800
18/8/2015,29.1075,29.360001,29.002501,29.125,26.828377,138242800
19/8/2015,29.025,29.129999,28.67,28.752501,26.48525,193146000
20/8/2015,28.52,28.5875,27.907499,28.1625,25.941778,274006400
21/8/2015,27.6075,27.975,26.4125,26.440001,24.355104,513102000
24/8/2015,23.717501,27.200001,23,25.780001,23.747149,648825200
25/8/2015,27.7775,27.7775,25.875,25.934999,23.889921,414406400
26/8/2015,26.772499,27.4725,26.262501,27.422501,25.260132,387098400
27/8/2015,28.057501,28.309999,27.504999,28.23,26.003952,338464400
28/8/2015,28.0425,28.327499,27.885,28.3225,26.089159,212657600
31/8/2015,28.0075,28.6325,28,28.190001,25.967106,224917200
1/9/2015,27.5375,27.969999,26.84,26.93,24.806465,307383600
2/9/2015,27.557501,28.084999,27.282499,28.084999,25.870384,247555200
3/9/2015,28.122499,28.195,27.51,27.592501,25.416723,212935600
4/9/2015,27.2425,27.612499,27.127501,27.317499,25.16341,199985200
8/9/2015,27.9375,28.139999,27.58,28.077499,25.863482,219374400
9/9/2015,28.440001,28.504999,27.442499,27.5375,25.36606,340043200
10/9/2015,27.567499,28.32,27.475,28.1425,25.923351,251571200
11/9/2015,27.9475,28.5525,27.940001,28.5525,26.301023,199662000
14/9/2015,29.145,29.2225,28.715,28.827499,26.55434,233453600
15/9/2015,28.9825,29.1325,28.605,29.07,26.777712,173364800
16/9/2015,29.0625,29.135,28.860001,29.102501,26.807653,148694000
17/9/2015,28.915001,29.122499,28.43,28.48,26.234238,256450400
18/9/2015,28.0525,28.575001,27.967501,28.362499,26.126007,297141200
21/9/2015,28.4175,28.842501,28.415001,28.8025,26.531311,200888000
22/9/2015,28.344999,28.545,28.129999,28.35,26.114496,201384800
23/9/2015,28.407499,28.68,28.325001,28.58,26.326353,143026800
24/9/2015,28.3125,28.875,28.092501,28.75,26.482946,200878000
25/9/2015,29.110001,29.172501,28.504999,28.6775,26.416162,224607600
28/9/2015,28.4625,28.6425,28.110001,28.110001,25.893421,208436000
29/9/2015,28.2075,28.377501,26.965,27.264999,25.115047,293461600
30/9/2015,27.5425,27.885,27.182501,27.575001,25.4006,265892000
1/10/2015,27.2675,27.405001,26.827499,27.395,25.234791,255716400
2/10/2015,27.002501,27.752501,26.887501,27.594999,25.419024,232079200
5/10/2015,27.469999,27.842501,27.2675,27.695,25.511141,208258800
6/10/2015,27.657499,27.934999,27.442499,27.827499,25.633194,192787200
7/10/2015,27.934999,27.942499,27.352501,27.695,25.511141,187062400
8/10/2015,27.547501,27.547501,27.0525,27.375,25.216373,247918400
9/10/2015,27.5,28.07,27.372499,28.030001,25.819729,211064400
12/10/2015,28.182501,28.1875,27.860001,27.9,25.699968,121868800
13/10/2015,27.705,28.112499,27.67,27.9475,25.743731,132197200
14/10/2015,27.8225,27.879999,27.389999,27.5525,25.379879,177849600
15/10/2015,27.7325,28.025,27.622499,27.965,25.759848,150694000
16/10/2015,27.945,28,27.6325,27.76,25.571016,156930400
19/10/2015,27.700001,27.9375,27.5275,27.932501,25.729916,119036800
20/10/2015,27.834999,28.5425,27.705,28.442499,26.199694,195871200
21/10/2015,28.5,28.895,28.424999,28.440001,26.197388,167180800
22/10/2015,28.5825,28.875,28.525,28.875,26.598089,166616400
23/10/2015,29.174999,29.807501,29.0825,29.77,27.422522,237467600
26/10/2015,29.52,29.532499,28.73,28.82,26.547428,265335200
27/10/2015,28.85,29.135,28.497499,28.637501,26.37932,279537600
28/10/2015,29.2325,29.825001,29.014999,29.817499,27.466272,342205600
29/10/2015,29.674999,30.172501,29.567499,30.1325,27.756428,204909200
30/10/2015,30.247499,30.305,29.862499,29.875,27.519243,197461200
2/11/2015,30.200001,30.34,29.9025,30.295,27.90612,128813200
3/11/2015,30.1975,30.872499,30.174999,30.6425,28.226217,182076000
4/11/2015,30.782499,30.955,30.405001,30.5,28.094954,179544400
5/11/2015,30.4625,30.672501,30.045,30.23,27.965439,158210800
6/11/2015,30.2775,30.452499,30.155001,30.264999,27.997818,132169200
9/11/2015,30.24,30.452499,30.012501,30.1425,27.884497,135485600
10/11/2015,29.225,29.5175,29.014999,29.192499,27.005665,236511600
11/11/2015,29.092501,29.355,28.8025,29.0275,26.853022,180872000
12/11/2015,29.065001,29.205,28.9125,28.93,26.762825,130102400
13/11/2015,28.799999,28.8925,28.067499,28.084999,25.981123,183249600
16/11/2015,27.844999,28.559999,27.75,28.545,26.406668,152426800
17/11/2015,28.73,28.762501,28.33,28.422501,26.293344,110467600
18/11/2015,28.940001,29.372499,28.875,29.3225,27.125925,186698800
19/11/2015,29.41,29.9375,29.190001,29.695,27.470516,173183200
20/11/2015,29.799999,29.98,29.7125,29.825001,27.590784,137148400
23/11/2015,29.817499,29.932501,29.334999,29.4375,27.232309,129930000
24/11/2015,29.3325,29.8375,29.280001,29.719999,27.493647,171212800
25/11/2015,29.8025,29.807501,29.48,29.5075,27.297066,85553200
27/11/2015,29.5725,29.602501,29.4,29.452499,27.246185,52185600
30/11/2015,29.497499,29.852501,29.4375,29.575001,27.359512,156721200
1/12/2015,29.6875,29.702499,29.215,29.334999,27.137486,139409600
2/12/2015,29.334999,29.5275,29.02,29.07,26.892336,133546400
3/12/2015,29.137501,29.1975,28.555,28.799999,26.642567,166278000
4/12/2015,28.8225,29.8125,28.7775,29.7575,27.528339,231108000
7/12/2015,29.745001,29.965,29.452499,29.57,27.354881,128336800
8/12/2015,29.379999,29.65,29.215,29.557501,27.343323,137238000
9/12/2015,29.41,29.422501,28.77,28.905001,26.739704,185445600
10/12/2015,29.01,29.235001,28.877501,29.0425,26.866899,116850800
11/12/2015,28.797501,28.8475,28.2125,28.295,26.175396,187544800
14/12/2015,28.045,28.17,27.4475,28.120001,26.013504,257274800
15/12/2015,27.985001,28.200001,27.5875,27.622499,25.553272,213292400
16/12/2015,27.7675,27.997499,27.200001,27.834999,25.749855,224954000
17/12/2015,28.004999,28.0625,27.245001,27.245001,25.204052,179091200
18/12/2015,27.227501,27.379999,26.452499,26.5075,24.521801,385813200
21/12/2015,26.82,26.842501,26.3925,26.8325,24.822451,190362400
22/12/2015,26.85,26.93,26.612499,26.807501,24.799324,131157600
23/12/2015,26.817499,27.2125,26.799999,27.1525,25.118481,130629600
24/12/2015,27.25,27.25,26.987499,27.0075,24.984346,54281600
28/12/2015,26.897499,26.922501,26.545,26.705,24.704502,106816800
29/12/2015,26.74,27.3575,26.715,27.184999,25.148544,123724800
30/12/2015,27.145,27.174999,26.795,26.83,24.820139,100855200
31/12/2015,26.752501,26.7575,26.205,26.315001,24.343718,163649200
4/1/2016,25.6525,26.342501,25.5,26.3375,24.364536,270597600
5/1/2016,26.4375,26.4625,25.602501,25.6775,23.753977,223164000
6/1/2016,25.139999,25.592501,24.967501,25.174999,23.289116,273829600
7/1/2016,24.67,25.032499,24.1075,24.112499,22.306208,324377600
8/1/2016,24.637501,24.7775,24.190001,24.24,22.424154,283192000
11/1/2016,24.7425,24.764999,24.334999,24.6325,22.787258,198957600
12/1/2016,25.137501,25.172501,24.709999,24.99,23.117975,196616800
13/1/2016,25.08,25.297501,24.325001,24.3475,22.523605,249758400
14/1/2016,24.49,25.120001,23.934999,24.879999,23.016216,252680400
15/1/2016,24.049999,24.4275,23.84,24.282499,22.463472,319335600
19/1/2016,24.602501,24.6625,23.875,24.165001,22.35478,212350800
20/1/2016,23.775,24.547501,23.355,24.1975,22.384842,289337600
21/1/2016,24.264999,24.469999,23.735001,24.075001,22.271521,208646000
22/1/2016,24.657499,25.365,24.592501,25.355,23.455633,263202000
25/1/2016,25.379999,25.3825,24.8025,24.860001,22.997717,207178000
26/1/2016,24.9825,25.219999,24.5175,24.997499,23.124914,300308000
27/1/2016,24.01,24.157499,23.334999,23.355,21.605453,533478800
28/1/2016,23.4475,23.629999,23.0975,23.522499,21.76041,222715200
29/1/2016,23.6975,24.334999,23.5875,24.334999,22.512041,257666000
1/2/2016,24.1175,24.1775,23.85,24.1075,22.301582,163774000
2/2/2016,23.855,24.01,23.57,23.620001,21.850603,149428800
3/2/2016,23.75,24.209999,23.52,24.0875,22.283085,183857200
4/2/2016,23.965,24.3325,23.797501,24.15,22.462126,185886800
5/2/2016,24.129999,24.23,23.422501,23.504999,21.862209,185672400
8/2/2016,23.282499,23.924999,23.26,23.752501,22.092409,216085600
9/2/2016,23.5725,23.985001,23.4825,23.747499,22.087757,177324800
10/2/2016,23.98,24.0875,23.525,23.567499,21.92034,169374400
11/2/2016,23.4475,23.68,23.147499,23.424999,21.787796,200298800
12/2/2016,23.547501,23.625,23.252501,23.497499,21.855232,161405600
16/2/2016,23.754999,24.2125,23.6525,24.16,22.471428,196231600
17/2/2016,24.1675,24.5525,24.0375,24.530001,22.815565,179452800
18/2/2016,24.709999,24.7225,24.022499,24.065001,22.38307,156084000
19/2/2016,24,24.190001,23.950001,24.01,22.331917,141496800
22/2/2016,24.077499,24.225,23.98,24.219999,22.527231,137123200
23/2/2016,24.1,24.125,23.637501,23.672501,22.018002,127770400
24/2/2016,23.495001,24.094999,23.33,24.025,22.345863,145022800
25/2/2016,24.012501,24.190001,23.8125,24.190001,22.499331,110330800
26/2/2016,24.299999,24.504999,24.145,24.227501,22.534208,115964400
29/2/2016,24.215,24.557501,24.1625,24.172501,22.483057,140865200
1/3/2016,24.4125,25.192499,24.355,25.1325,23.375963,201628400
2/3/2016,25.127501,25.2225,24.91,25.1875,23.427116,132678400
3/3/2016,25.145,25.4275,25.112499,25.375,23.601511,147822800
4/3/2016,25.592501,25.9375,25.342501,25.752501,23.952627,184220400
7/3/2016,25.5975,25.7075,25.24,25.467501,23.687551,143315600
8/3/2016,25.195,25.440001,25.1,25.2575,23.492224,126247600
9/3/2016,25.327499,25.395,25.067499,25.280001,23.513155,108806800
10/3/2016,25.352501,25.559999,25.0375,25.2925,23.524775,134054400
11/3/2016,25.559999,25.57,25.375,25.565001,23.778234,109632800
14/3/2016,25.477501,25.727501,25.445,25.629999,23.838688,100304400
15/3/2016,25.99,26.295,25.9625,26.145,24.317701,160270800
16/3/2016,26.1525,26.577499,26.147499,26.4925,24.640911,153214000
17/3/2016,26.379999,26.6175,26.24,26.450001,24.601379,137682800
18/3/2016,26.584999,26.625,26.297501,26.48,24.629284,176820800
21/3/2016,26.4825,26.9125,26.285,26.477501,24.626959,142010800
22/3/2016,26.3125,26.8225,26.3025,26.68,24.815302,129777600
23/3/2016,26.620001,26.7675,26.475,26.532499,24.67811,102814000
24/3/2016,26.3675,26.5625,26.2225,26.4175,24.571148,104532000
28/3/2016,26.5,26.547501,26.264999,26.297501,24.459534,77645600
29/3/2016,26.2225,26.9475,26.219999,26.92,25.038527,124760400
30/3/2016,27.1625,27.605,27.15,27.389999,25.475679,182404400
31/3/2016,27.43,27.475,27.219999,27.247499,25.343138,103553600
1/4/2016,27.195,27.5,27.049999,27.497499,25.575666,103496000
4/4/2016,27.605,28.047501,27.567499,27.780001,25.838421,149424800
5/4/2016,27.377501,27.682501,27.355,27.452499,25.53381,106314800
6/4/2016,27.557501,27.745001,27.299999,27.74,25.801216,105616400
7/4/2016,27.487499,27.605,27.030001,27.135,25.238501,127207600
8/4/2016,27.227501,27.442499,27.0425,27.165001,25.266407,94326800
11/4/2016,27.2425,27.6525,27.2075,27.254999,25.350115,117630000
12/4/2016,27.334999,27.625,27.165001,27.610001,25.680305,108929200
13/4/2016,27.700001,28.084999,27.700001,28.01,26.052345,133029200
14/4/2016,27.905001,28.0975,27.8325,28.025,26.066298,101895600
15/4/2016,28.0275,28.075001,27.432501,27.4625,25.543112,187756000
18/4/2016,27.2225,27.237499,26.735001,26.870001,24.992023,243286000
19/4/2016,26.969999,27,26.557501,26.727501,24.859484,129539600
20/4/2016,26.66,27.022499,26.514999,26.782499,24.910643,122444000
21/4/2016,26.7325,26.7325,26.379999,26.4925,24.640911,126210000
22/4/2016,26.252501,26.620001,26.155001,26.42,24.573479,134732400
25/4/2016,26.25,26.4125,26.127501,26.27,24.43396,112126400
26/4/2016,25.977501,26.325001,25.977501,26.0875,24.264212,224064800
27/4/2016,24,24.6775,23.92,24.455,22.745811,458408400
28/4/2016,24.4025,24.469999,23.5625,23.7075,22.050558,328970800
29/4/2016,23.497499,23.68,23.127501,23.434999,21.7971,274126000
2/5/2016,23.4925,23.52,23.1,23.41,21.773848,192640400
3/5/2016,23.549999,23.934999,23.42,23.795,22.131937,227325200
4/5/2016,23.799999,23.975,23.455,23.547501,21.901741,164102000
5/5/2016,23.5,23.5175,23.17,23.309999,21.81284,143562000
6/5/2016,23.342501,23.362499,22.9625,23.18,21.691189,174799600
9/5/2016,23.25,23.442499,23.147499,23.1975,21.707569,131745600
10/5/2016,23.3325,23.3925,23.0275,23.355,21.854948,134747200
11/5/2016,23.370001,23.3925,23.115,23.127501,21.642059,114876400
12/5/2016,23.18,23.195,22.3675,22.584999,21.134403,305258800
13/5/2016,22.5,22.9175,22.5,22.629999,21.176514,177571200
16/5/2016,23.0975,23.5975,22.9125,23.469999,21.962561,245039200
17/5/2016,23.637501,23.674999,23.252501,23.372499,21.871321,187667600
18/5/2016,23.540001,23.8025,23.4725,23.639999,22.121643,168249600
19/5/2016,23.66,23.66,23.3925,23.549999,22.037428,121768400
20/5/2016,23.66,23.8575,23.629999,23.805,22.276043,128104000
23/5/2016,23.967501,24.297501,23.9175,24.1075,22.559116,152074400
24/5/2016,24.305,24.522499,24.209999,24.475,22.903015,140560800
25/5/2016,24.6675,24.934999,24.5275,24.905001,23.305397,152675200
26/5/2016,24.92,25.182501,24.66,25.102501,23.490213,225324800
27/5/2016,24.860001,25.1175,24.8125,25.0875,23.476171,145364800
31/5/2016,24.9,25.1,24.705,24.965,23.361542,169228800
1/6/2016,24.754999,24.885,24.5825,24.615,23.034023,116693200
2/6/2016,24.4,24.459999,24.157499,24.43,22.860905,160766400
3/6/2016,24.4475,24.567499,24.362499,24.48,22.907692,114019600
6/6/2016,24.497499,25.4725,24.387501,24.657499,23.07379,93170000
7/6/2016,24.8125,24.967501,24.74,24.7575,23.16737,89638000
8/6/2016,24.754999,24.889999,24.67,24.735001,23.146317,83392400
9/6/2016,24.625,24.997499,24.615,24.9125,23.312412,106405600
10/6/2016,24.6325,24.8375,24.620001,24.7075,23.120579,126851600
13/6/2016,24.672501,24.780001,24.275,24.334999,22.772001,152082000
14/6/2016,24.33,24.620001,24.1875,24.365,22.800076,127727600
15/6/2016,24.455,24.602501,24.2575,24.285,22.725216,117780800
16/6/2016,24.112499,24.4375,24.0175,24.387501,22.821135,125307200
17/6/2016,24.155001,24.1625,23.825001,23.8325,22.301785,244032800
20/6/2016,24,24.1425,23.7575,23.775,22.247978,137647600
21/6/2016,23.735001,24.0875,23.67,23.977501,22.437468,142185600
22/6/2016,24.0625,24.2225,23.8375,23.887501,22.353247,116876400
23/6/2016,23.985001,24.0725,23.8125,24.025,22.481915,128960800
24/6/2016,23.227501,23.665001,23.1625,23.35,21.850271,301245600
27/6/2016,23.25,23.262501,22.875,23.01,21.53211,181958400
28/6/2016,23.225,23.415001,23.035,23.397499,21.894722,161779600
29/6/2016,23.4925,23.637501,23.407499,23.6,22.084213,146124000
30/6/2016,23.610001,23.942499,23.575001,23.9,22.364946,143345600
1/7/2016,23.872499,24.1175,23.8325,23.9725,22.432791,104106000
5/7/2016,23.8475,23.85,23.615,23.747499,22.222239,110820800
6/7/2016,23.65,23.915001,23.592501,23.8825,22.34857,123796400
7/7/2016,23.924999,24.125,23.905001,23.985001,22.444483,100558400
8/7/2016,24.122499,24.2225,24.012501,24.17,22.617603,115648400
11/7/2016,24.1875,24.4125,24.182501,24.245001,22.68778,95179600
12/7/2016,24.2925,24.424999,24.280001,24.355,22.790722,96670000
13/7/2016,24.352501,24.4175,24.209999,24.217501,22.66205,103568800
14/7/2016,24.3475,24.747499,24.33,24.6975,23.111225,155676000
15/7/2016,24.73,24.825001,24.625,24.695,23.108885,120548000
18/7/2016,24.674999,25.032499,24.65,24.9575,23.354523,145975600
19/7/2016,24.889999,25,24.834999,24.967501,23.363882,95119600
20/7/2016,25,25.115,24.934999,24.99,23.384943,105104000
21/7/2016,24.9575,25.25,24.782499,24.8575,23.260948,130808000
22/7/2016,24.815001,24.825001,24.577499,24.665001,23.080814,113254800
25/7/2016,24.5625,24.709999,24.23,24.334999,22.772001,161531600
26/7/2016,24.205,24.4925,24.105,24.1675,22.615261,224959200
27/7/2016,26.067499,26.0875,25.6875,25.737499,24.084423,369379200
28/7/2016,25.7075,26.112499,25.705,26.084999,24.409603,159479200
29/7/2016,26.047501,26.137501,25.92,26.0525,24.379189,110934800
1/8/2016,26.102501,26.5375,26.102501,26.512501,24.809647,152671600
2/8/2016,26.512501,26.5175,26,26.120001,24.44236,135266400
3/8/2016,26.202499,26.459999,26.192499,26.4475,24.748821,120810400
4/8/2016,26.395,26.5,26.32,26.467501,24.901709,109634800
5/8/2016,26.567499,26.9125,26.545,26.870001,25.280399,162213600
8/8/2016,26.879999,27.092501,26.790001,27.092501,25.489735,112148800
9/8/2016,27.057501,27.235001,27.002501,27.202499,25.593224,105260800
10/8/2016,27.1775,27.225,26.940001,27,25.402708,96034000
11/8/2016,27.129999,27.2325,26.9625,26.9825,25.386244,109938000
12/8/2016,26.945,27.110001,26.945,27.045,25.44504,74641600
15/8/2016,27.035,27.385,27.02,27.370001,25.750818,103472800
16/8/2016,27.407499,27.557501,27.3025,27.344999,25.727297,135177600
17/8/2016,27.275,27.342501,27.084999,27.305,25.689667,101424000
18/8/2016,27.307501,27.4,27.254999,27.27,25.656736,87938800
19/8/2016,27.192499,27.422501,27.09,27.34,25.722595,101472400
22/8/2016,27.215,27.275,26.9625,27.127501,25.522665,103280800
23/8/2016,27.147499,27.33,27.1325,27.2125,25.602634,85030800
24/8/2016,27.1425,27.1875,26.92,27.0075,25.409765,94700400
25/8/2016,26.8475,26.969999,26.67,26.8925,25.301565,100344800
26/8/2016,26.852501,26.987499,26.577499,26.735001,25.153379,111065200
29/8/2016,26.655001,26.860001,26.5725,26.705,25.125162,99881200
30/8/2016,26.450001,26.625,26.375,26.5,24.932287,99455600
31/8/2016,26.415001,26.6425,26.41,26.525,24.955809,118649600
1/9/2016,26.535,26.700001,26.405001,26.682501,25.103992,106806000
2/9/2016,26.924999,27,26.705,26.932501,25.339201,107210000
6/9/2016,26.975,27.075001,26.877501,26.924999,25.332144,107521600
7/9/2016,26.9575,27.190001,26.7675,27.09,25.487383,169457200
8/9/2016,26.8125,26.817499,26.309999,26.379999,24.819384,212008000
9/9/2016,26.16,26.43,25.782499,25.782499,24.257231,186228000
12/9/2016,25.6625,26.43,25.6325,26.360001,24.80057,181171200
13/9/2016,26.877501,27.1975,26.809999,26.987499,25.390945,248704800
14/9/2016,27.182501,28.2575,27.15,27.942499,26.289452,443554800
15/9/2016,28.465,28.932501,28.372499,28.8925,27.183249,359934400
16/9/2016,28.780001,29.032499,28.51,28.73,27.030363,319547600
19/9/2016,28.797501,29.045,28.3125,28.395,26.715181,188092000
20/9/2016,28.262501,28.530001,28.127501,28.3925,26.712826,138057200
21/9/2016,28.4625,28.497499,28.110001,28.387501,26.708122,144012800
22/9/2016,28.5875,28.735001,28.5,28.655001,26.959799,124296000
23/9/2016,28.605,28.6975,27.887501,28.1775,26.510548,209924800
26/9/2016,27.91,28.3475,27.887501,28.219999,26.550533,119477600
27/9/2016,28.25,28.295,28.084999,28.272499,26.599924,98429600
28/9/2016,28.422501,28.66,28.3575,28.487499,26.802208,118564400
29/9/2016,28.290001,28.450001,27.950001,28.045,26.385885,143548000
30/9/2016,28.115,28.342501,27.950001,28.262501,26.590519,145516400
3/10/2016,28.1775,28.262501,28.07,28.129999,26.465857,86807200
4/10/2016,28.264999,28.577499,28.157499,28.25,26.578756,118947200
5/10/2016,28.35,28.415001,28.172501,28.262501,26.590519,85812400
6/10/2016,28.424999,28.584999,28.282499,28.4725,26.788094,115117200
7/10/2016,28.577499,28.639999,28.377501,28.514999,26.828075,97433600
10/10/2016,28.754999,29.1875,28.68,29.012501,27.296154,144944000
11/10/2016,29.424999,29.672501,29.049999,29.075001,27.354954,256164000
12/10/2016,29.3375,29.495001,29.1875,29.334999,27.599573,150347200
13/10/2016,29.1975,29.360001,28.93,29.245001,27.514896,140769600
14/10/2016,29.469999,29.5425,29.282499,29.407499,27.66778,142608800
17/10/2016,29.3325,29.459999,29.195,29.387501,27.648966,94499600
18/10/2016,29.545,29.5525,29.362499,29.3675,27.63015,98214000
19/10/2016,29.3125,29.440001,28.450001,29.280001,27.547821,80138400
20/10/2016,29.215,29.344999,29.0825,29.264999,27.533712,96503200
21/10/2016,29.202499,29.227501,29.07,29.15,27.425516,92770800
24/10/2016,29.275,29.434999,29.25,29.4125,27.672491,94154800
